name,latitude,longitude,rating,user_ratings_total,price_level,cuisine,source,place_id
New King Wok,40.7685119,-73.7739169,4.1,107,,restaurant,google,ChIJZTCWUyFhwokRa6g5f0U304E
Belly Cake Pancake House,40.7655438,-73.7722039,4.1,364,2.0,restaurant,google,ChIJUa70bp-LwokRSFW_WUHDW3o
Phở Grand Bayside,40.7654654,-73.77217259999999,4.1,544,2.0,restaurant,google,ChIJUb2KZ9eLwokRPJnvAL2QrbU
Moho Mexican Grill,40.76631719999999,-73.7722908,4.4,872,1.0,restaurant,google,ChIJLWQJgFWLwokRzExNPnQWRA4
Mad For Chicken Bayside,40.7650399,-73.77197919999999,4.1,776,2.0,restaurant,google,ChIJA6TynrGLwokR5LO7LRmfqzY
SoBol Bell Boulevard,40.764606,-73.7718297,4.7,112,2.0,restaurant,google,ChIJmz0DnMaLwokRlGOh-Ni9jIk
T-swirl Crepe - Bayside,40.764564,-73.771801,4.3,103,2.0,restaurant,google,ChIJ6-sc9ZWLwokRonfjDtQ5h8g
7-Eleven,40.7634385,-73.7711678,2.6,45,1.0,restaurant,google,ChIJSWKMCeBhwokRlvIxhhzzvZs
Masala Box,40.762456,-73.77073299999999,4.3,441,2.0,restaurant,google,ChIJRWEObuBhwokR7AT-mUk1hlE
Valdari Ristorante,40.76359069999999,-73.76991,4.4,293,2.0,restaurant,google,ChIJD4cZpUZhwokRIr9-nPPrcRg
Masaaki | Japanese | Omakase,40.7635606,-73.77022629999999,4.5,435,1.0,restaurant,google,ChIJfVmUPiRhwokR7FQ4vkw7Gec
Shah's Halal Food,40.7647219,-73.7711619,4.8,56,,restaurant,google,ChIJadD9OwBhwokRB85_bHIa2I4
Akito,40.7646981,-73.7711612,4.3,41,2.0,restaurant,google,ChIJF5qzKACLwokRaWEd0ltkRxU
Tamashii Ramen Gold - Bayside,40.7640128,-73.7709259,4.5,206,2.0,restaurant,google,ChIJ8R0ZPWBhwokRz5mde9e3aRU
D & A Sub Corporation,40.7645894,-73.7711923,,0,,restaurant,google,ChIJxearqwqKwokRInDVEsRCEyo
Tamashii Izakaya (Izakaya Haru),40.764014,-73.7709357,4.4,49,2.0,restaurant,google,ChIJkXgNVgBhwokRdz6r_I5wiG8
Taco Express Mexican Grill - Bayside,40.7644434,-73.7711693,4.9,31,,restaurant,google,ChIJv0K6QmCLwokRUCB14XvVUlQ
Golden K Burgers,40.763825,-73.77082879999999,4.8,97,2.0,restaurant,google,ChIJf1JB9VVhwokRRERW0h5gjzQ
Pardon My Sub,40.76444999999999,-73.77124599999999,4.3,109,1.0,restaurant,google,ChIJcaSPD0KLwokR-qn02bpRYAw
Kungfu Hot Pot,40.764935,-73.7714553,4.9,560,2.0,restaurant,google,ChIJ3ZhiHm2LwokRWKyuhMdcwuA
House Of Hookah,40.7650927,-73.77145159999999,4.1,310,2.0,restaurant,google,ChIJ2xEOTXWKwokRsapcbKHstR4
Shanghai You Garden,40.7634149,-73.7706536,4.1,1125,2.0,restaurant,google,ChIJN4KqVsBhwokRgEFpK_yOtlY
Ayna Agra,40.7655556,-73.77138889999999,4.4,444,2.0,restaurant,google,ChIJHalOtNmLwokR-2Ad7jizFyA
Guac Time Mexican Grill,40.7631435,-73.7703523,4.4,241,,restaurant,google,ChIJi6R3dwBhwokRJ50Yts8zNfU
Tropical Smoothie Cafe,40.763064,-73.77032,4.4,181,1.0,restaurant,google,ChIJhYbX0j9hwokRSPvifRwlSWs
Il Toscano,40.7684042,-73.7484837,4.6,449,3.0,restaurant,google,ChIJ0TU6fQKKwokR3fMksF0h2kI
Picciotto,40.7675898,-73.7481657,4.7,193,2.0,restaurant,google,ChIJR0eiLrWLwokRLukvCHO1h-I
El Paso Mexican Restaurant,40.76881139999999,-73.7488449,4.3,24,1.0,restaurant,google,ChIJT_2MBNWLwokRBL4GHKblts0
235 Street Restaurant,40.7680719,-73.748167,,0,,restaurant,google,ChIJIVH8ewKKwokRp20OM8KTJIk
Ooodles Noodle House Taiwanese Eats,40.76082419999999,-73.7673902,4.6,173,2.0,restaurant,google,ChIJr_Aqzm9hwokRsgXzIikOHDA
Cafe North Deli,40.76082419999999,-73.7673902,4.5,11,2.0,restaurant,google,ChIJfxCziGVhwokRXPXSeWZ3_4U
McDonald's,40.7688865,-73.7375347,3.7,1694,1.0,restaurant,google,ChIJNX4CvvqJwokRV5ieWf5yBNA
Aegea West Mediterranean Kitchen,40.7655865,-73.74409159999999,4.1,149,2.0,restaurant,google,ChIJEwR6y--JwokRApthkiuqT7Y
Best Garden,40.7656857,-73.7444879,4.2,98,1.0,restaurant,google,ChIJXwsDLPmJwokR1gifetHBJDw
Toskana Pizzeria Restaurant,40.7680362,-73.7386523,4.4,535,2.0,restaurant,google,ChIJac_EB_CJwokRE1oyfPC_cJA
LN 1380,40.76908999999999,-73.7370201,4.0,858,2.0,restaurant,google,ChIJaR0ACvCJwokRUzuLuwqSjs0
King Wok,40.7680107,-73.7387298,3.8,110,1.0,restaurant,google,ChIJO8Qb__qJwokRONWZ78au0jg
7-Eleven,40.76641709999999,-73.7406034,3.8,82,1.0,restaurant,google,ChIJf_8a7_uJwokRztKfLHbqMkc
New Northern Manor 新同乐,40.7694578,-73.736868,4.1,866,2.0,restaurant,google,ChIJTzUWpvqJwokRzzowue5qmPk
Dunkin',40.7674228,-73.7391323,3.7,429,1.0,restaurant,google,ChIJLw5SVfqJwokRrftel2bBX7E
Simple Noodle见面,40.76591810000001,-73.7446219,4.7,34,,restaurant,google,ChIJ3c0GIxSJwokRbUWEhgHcwTE
Douglaston Deli,40.7659858,-73.74467489999999,4.2,104,2.0,restaurant,google,ChIJ87XvKPmJwokRXF734sOEYoc
Il Sapore Restaurant & Pizzeria,40.7661118,-73.7448782,4.2,144,2.0,restaurant,google,ChIJ-2GoTACJwokReow0XOKySc8
K Kimchi,40.76572049999999,-73.744333,4.4,30,,restaurant,google,ChIJneXqLPmJwokRR_yswIOt3NY
Zeus Flamed Burgers,40.76564469999999,-73.7442461,5.0,3,,restaurant,google,ChIJn_yoPpeJwokR6NEFWuPcZ2M
Nami Sushi,40.765561,-73.7441,4.7,53,2.0,restaurant,google,ChIJEfJ_GZCJwokRUjNDX5OaIPU
Nami Kitchen,40.765561,-73.7441,4.3,153,2.0,restaurant,google,ChIJfY13MvmJwokR9tYxz8qI8ys
Manna Sushi Sen,40.76770399999999,-73.73866269999999,4.6,121,,restaurant,google,ChIJIVsVOiOJwokRPiypkgCUeyo
SungBookDong BBQ,40.7677071,-73.7386289,3.8,431,1.0,restaurant,google,ChIJVe1La86JwokRY_rQIkzBJto
Tihu Taiwanese Cuisine 醍醐台菜,40.7683334,-73.7379598,4.0,110,2.0,restaurant,google,ChIJ4SzRDwCJwokRS4at6wpBUjo
Ten seconds rice noodles 十秒到云南过桥米线,40.7685057,-73.73787209999999,4.4,59,,restaurant,google,ChIJ1_Gl45-JwokROxH0Q2u3WFw
MARATHON CAFE,40.7669944,-73.73636230000001,4.6,204,2.0,restaurant,google,ChIJA_pNZGiJwokRsoFXUf5gz5U
Omakase Ichi Little Neck,40.7692365,-73.7370336,4.9,39,,restaurant,google,ChIJC7kUt1-JwokRByfg2fbl6dw
El Huarache Mexican Grill,40.7691965,-73.73642869999999,4.7,110,2.0,restaurant,google,ChIJ3TUDbKGJwokR4koK667UfU0
cha menya ramen(茶麵屋）,40.76922479999999,-73.7363692,4.7,176,2.0,restaurant,google,ChIJVb-ag9qJwokR7cfpSYTb0K0
Prode,40.7694027,-73.73616779999999,4.7,388,2.0,restaurant,google,ChIJGxDwkbmJwokRx4te5me7gAY
Don Chicken Little Neck /돈치킨 리틀넥,40.769905,-73.73647799999999,4.7,122,2.0,restaurant,google,ChIJ7c9PnleJwokRl3ubb_CZzsg
Gong Cha - Little Neck,40.7699364,-73.7364052,4.4,114,1.0,restaurant,google,ChIJVZVcraGJwokRPuqcVei02l8
Il Bacco,40.7710789,-73.73481079999999,4.4,1243,2.0,restaurant,google,ChIJXTketu-JwokR6rcaxvQrrOY
Bean & Bean Queens — Roastery & Cafe,40.770548,-73.73598299999999,4.5,1161,2.0,restaurant,google,ChIJNSdl3--JwokRpwNKbl8IlAo
Lima 33 Restaurant,40.7715117,-73.7345606,4.4,694,2.0,restaurant,google,ChIJVUaZNe6JwokRtC2uRYT7zkc
Chipotle Mexican Grill,40.7652709,-73.7253672,3.7,789,1.0,restaurant,google,ChIJqRrsnueJwokRCp_cLfyZP_o
Café 1 of a Kind,40.7723834,-73.7343209,4.4,764,2.0,restaurant,google,ChIJE8REQO6JwokR1iYnpA4RLgg
Jian Restaurant (私房小厨）,40.7647363,-73.7261735,3.9,175,2.0,restaurant,google,ChIJu_gWIueJwokRca2S2yXZGMk
Shell,40.765919,-73.72444999999999,3.6,112,2.0,restaurant,google,ChIJm_9JhueJwokRHibmlt-KyJo
Greek Islands,40.77118269999999,-73.73530989999999,4.4,307,2.0,restaurant,google,ChIJQX5anOZgwokRbIjWS7RBEBw
Five Guys,40.7652398,-73.7257079,4.1,386,2.0,restaurant,google,ChIJ73l6IueJwokRy60od71E9F4
La Baraka,40.7723579,-73.734425,4.5,281,2.0,restaurant,google,ChIJmf02Qe6JwokRSuKrC18NEQU
Little Dumpling,40.77001389999999,-73.7355118,4.3,896,2.0,restaurant,google,ChIJIdXV4O-JwokR1jtxckH_DrM
Yasaiya,40.7700776,-73.73626709999999,4.2,592,2.0,restaurant,google,ChIJIfhramaJwokRkTvJcqN6m9Q
Little Saigon Cuisine,40.77102060000001,-73.73552769999999,4.4,71,,restaurant,google,ChIJl4sSO5GJwokR40EBjQHFcZ8
小頸 皇爺雞 Royal Rooster hotpot,40.7710525,-73.7354817,4.5,106,2.0,restaurant,google,ChIJ-Vvkv_OJwokRSVUlDlu5VFo
Moo Shu,40.77106709999999,-73.7354319,4.1,112,1.0,restaurant,google,ChIJi6AipvqJwokRbEVOyZeKH4E
Bangkok Avenue,40.77127899999999,-73.7352722,4.7,463,2.0,restaurant,google,ChIJCU2umViJwokRlR7r9F9ID-Y
Sweet Wonton House,40.7713386,-73.7351922,4.2,256,,restaurant,google,ChIJJ1PaT-mJwokR07VDVZXAExo
Maurize Star Resto,40.7659406,-73.7260582,,0,,restaurant,google,ChIJZXUOkwFZwokRr16V8CeIZNQ
Kebab House,40.77172530000001,-73.7343296,4.6,55,,restaurant,google,ChIJI-FLLQ2JwokR5G32r2ILii8
Bocconcini,40.7718555,-73.7347348,4.6,216,2.0,restaurant,google,ChIJuykH4SiJwokR7Cf3lOytVD4
Chicken is Back,40.77185599999999,-73.7342457,4.6,348,1.0,restaurant,google,ChIJTwZrormJwokROJEZhzkNKnc
AFRIDI Halal Food Cart,40.7652454,-73.72526119999999,4.9,862,1.0,restaurant,google,ChIJ_QzfnOeJwokRMTGrR8x3xsE
1480 HK Café,40.772229,-73.7344315,3.5,205,,restaurant,google,ChIJKRUCGsuJwokR3mWwW3Tfrek
Red Lotus Bakery,40.77229499999999,-73.7344411,4.0,207,,restaurant,google,ChIJG8EsR-6JwokRPfVQi8kUAtQ
Burger King,40.7661264,-73.72461,3.1,193,1.0,restaurant,google,ChIJTdieXGaJwokRPOtq-SfptfU
Magnolia Bakery,40.7756833,-73.9803361,4.3,3187,2.0,restaurant,google,ChIJ_XLa34pYwokRgqddPGXnj8U
Bar Boulud,40.7718627,-73.98185169999999,4.2,1210,3.0,restaurant,google,ChIJG8Pwm_VYwokRtPc8Rwrhdpg
Boulud Sud,40.7717888,-73.9814454,4.5,680,3.0,restaurant,google,ChIJWRBYpPVYwokRCRyrdmCyf_w
Lincoln Ristorante,40.77337010000001,-73.983728,4.4,513,4.0,restaurant,google,ChIJk_Dtk19YwokRF5wWFVytjQM
Alice's Tea Cup,40.77804099999999,-73.978683,4.3,1758,2.0,restaurant,google,ChIJFUX_0YtYwokRYh_7Fcn3opI
Gray's Papaya,40.7783878,-73.98156589999999,4.2,6101,1.0,restaurant,google,ChIJlfr4bIpYwokRRazoMFwBzWo
Cafe Fiorello,40.7717499,-73.9818632,4.4,2238,3.0,restaurant,google,ChIJs4mykPVYwokRfQShiIGQbqE
Cafe Luxembourg,40.7774232,-73.9831418,4.4,1698,3.0,restaurant,google,ChIJXQP8fYpYwokRgkepJvnLNlc
Atlantic Grill,40.7724966,-73.98111039999999,4.5,1011,3.0,restaurant,google,ChIJc7qSn_VYwokR5FIdcd4KPG4
Subway,40.773172,-73.989606,3.4,86,1.0,restaurant,google,ChIJQ-zZNVxYwokRNQG8bCrVffM
Pomodoro Rosso,40.7763848,-73.9792822,4.4,857,2.0,restaurant,google,ChIJTwupD4tYwokRos9K3GFnM9Y
The Leopard at des Artistes,40.7735151,-73.978841,4.4,415,4.0,restaurant,google,ChIJKy5pv_RYwokRtJvlzJ4oBJE
El Mitote,40.7758241,-73.9801888,4.3,1407,2.0,restaurant,google,ChIJAV7F4YpYwokReQev5c3Yy18
Shun Lee West,40.7728639,-73.9813502,3.7,601,3.0,restaurant,google,ChIJe_-5BfVYwokRvcY01Ulz7e8
Tavern On the Green,40.7724202,-73.9772631,4.4,7749,3.0,restaurant,google,ChIJKy5pv_RYwokRBaqWbokKqOc
Salumeria Rosi,40.779369,-73.980857,4.5,979,2.0,restaurant,google,ChIJRQh4J4pYwokRFwsMuBi-Cao
Ashford & Simpson's Sugar Bar,40.7793548,-73.98387410000001,4.5,941,2.0,restaurant,google,ChIJyxs07mFYwokRGlBd5nyxHLc
Nougatine by Jean-Georges,40.7690255,-73.98162549999999,4.3,679,4.0,restaurant,google,ChIJh5JzbfZYwokRzeF2GgGYd2Y
Sushi Yasaka,40.7796602,-73.983408,4.6,1908,2.0,restaurant,google,ChIJQyEs-WFYwokRxcMQc54r9W0
Sushi Damo,40.7677324,-73.9836128,4.3,668,2.0,restaurant,google,ChIJAfRmj1hYwokRxF8_-8B9_dU
ABA Turkish Restaurant,40.7674675,-73.9840336,4.3,1729,2.0,restaurant,google,ChIJI7O0Y1hYwokRt_SnNTsnqKE
Amsterdam Ale House,40.7814235,-73.9799412,4.3,1366,2.0,restaurant,google,ChIJuxMTB4lYwokRzfHnU2YRcsM
Pappardella,40.7793255,-73.9776132,4.2,1531,2.0,restaurant,google,ChIJN2DMVolYwokRZ3RY3IbatuA
Patsy's Pizzeria,40.7787036,-73.97745669999999,4.3,1598,2.0,restaurant,google,ChIJq31W-YtYwokRu53h7vplsWE
Route 66 Cafe,40.7669461,-73.98618239999999,4.4,962,2.0,restaurant,google,ChIJTY30s1lYwokROB8flsT72fs
Chipotle Mexican Grill,40.7788341,-73.9812233,3.6,1076,1.0,restaurant,google,ChIJFYS6PIpYwokRnn3CI1YiY0s
Joanne Trattoria,40.7745149,-73.9803076,4.1,1261,2.0,restaurant,google,ChIJt9kC1YpYwokROvB6NDWCpeE
Arte Cafe,40.7781378,-73.9788193,4.3,1248,2.0,restaurant,google,ChIJHb3iwItYwokRqWQr8-yMXzg
Hummus Place,40.78008510000001,-73.9803398,4.6,1367,1.0,restaurant,google,ChIJSSeYnIlYwokRtEGQjesBrL4
Vive La Crepe,40.7751154,-73.9802745,4.0,291,2.0,restaurant,google,ChIJBQScdpNZwokRgs3ENcetuek
The Flame Diner,40.76858410000001,-73.9855086,4.1,2369,2.0,restaurant,google,ChIJFZlc5FhYwokRbT7uEa40OmY
Dive 75,40.7796366,-73.9777173,4.3,638,1.0,restaurant,google,ChIJKcIAUYlYwokR_ur7CccUjXk
The Greek Kitchen,40.7697607,-73.98833599999999,4.4,1490,2.0,restaurant,google,ChIJM_-wRFlYwokRGSmTD8TBKAs
Chipotle Mexican Grill,40.7660637,-73.9828994,3.8,1039,1.0,restaurant,google,ChIJ0Uxu5PdYwokRWiMlRf9RYIU
Pier i Cafe,40.7798727,-73.9886865,4.4,2003,2.0,restaurant,google,ChIJM_nQYVdYwokRTTpHFt1sQic
Juice Generation,40.7778757,-73.9793104,4.2,193,2.0,restaurant,google,ChIJuXk4uItYwokRvdwlj6Gzw2U
El Burrito Box,40.76824790000001,-73.985727,4.5,1180,1.0,restaurant,google,ChIJZ-1h-1hYwokRSIEBjADBg6A
Yakitori Totto,40.7653141,-73.983126,4.3,1325,3.0,restaurant,google,ChIJT0goAVhYwokRS4m1bEXIF0E
La Boite en Bois,40.7748252,-73.9803053,4.2,372,2.0,restaurant,google,ChIJ31Or14pYwokRghEXsRR8WRE
Viand Cafe,40.7807788,-73.981049,4.1,815,2.0,restaurant,google,ChIJ18ntlYlYwokR6oDcJ_x0OPc
Brooklyn Diner USA,40.765626,-73.98081909999999,4.3,4518,2.0,restaurant,google,ChIJj19umPdYwokRM3HY382Gz1o
Le Pain Quotidien,40.7726566,-73.9816386,4.0,537,2.0,restaurant,google,ChIJixHAcvVYwokREfAjFFiTiAA
The Dakota Bar,40.77753010000001,-73.9783988,4.2,628,2.0,restaurant,google,ChIJYRdWlotYwokRat39bGC-kAQ
The Mark Hotel,40.7752711,-73.9633994,4.5,885,,restaurant,google,ChIJXYOiRJRYwokRm1i3c9R6WDA
Central Park Boathouse,40.7752246,-73.9687604,4.3,4907,3.0,restaurant,google,ChIJm17AB5pYwokRWLJ6lEtXKOA
Shake Shack Upper West Side,40.78086709999999,-73.9765697,4.2,8321,2.0,restaurant,google,ChIJq3tH0I5YwokRfL6Y8j8E6DM
Sushi of Gari UWS (Gari Columbus),40.78117110000001,-73.97633979999999,4.5,361,4.0,restaurant,google,ChIJRf0k0Y5YwokR7hh2IBTl3LY
Caravaggio,40.773303,-73.9647723,4.5,359,3.0,restaurant,google,ChIJ9aRJopRYwokRTTPRXTCYgLE
Le Pain Quotidien,40.773035,-73.9743159,3.6,1170,2.0,restaurant,google,ChIJGWNlKPNYwokR3Cod2THGTNg
Gabriel's Bar & Restaurant,40.7652581,-73.97567579999999,4.4,611,3.0,restaurant,google,ChIJpXfNHPZYwokRj-5vnEMIYYU
Sant Ambroeus Madison,40.7754159,-73.9629886,4.3,920,3.0,restaurant,google,ChIJL-_3K5RYwokRzKguUK0MB-w
TESSA,40.781437,-73.97921869999999,4.4,963,3.0,restaurant,google,ChIJr6LJHIlYwokR1nUYpYgH7Uc
Tenzan,40.77826859999999,-73.9779653,4.1,590,2.0,restaurant,google,ChIJ5SpD7otYwokR1F-cMlCK0js
Le Charlot,40.76983699999999,-73.966488,4.0,377,3.0,restaurant,google,ChIJ5dtxYexYwokRYcr75mU0R2g
Raku It’s Japanese ll,40.7800143,-73.976491,4.5,1139,2.0,restaurant,google,ChIJ1S4Bt45YwokRrLS1-axV2_Q
Il Violino,40.775067,-73.98087199999999,4.3,784,2.0,restaurant,google,ChIJZZbGz4pYwokRlYZjTMMv5QU
Westside Restaurant,40.7762748,-73.981776,3.9,714,2.0,restaurant,google,ChIJB1H-kopYwokRbuCvsBUUkaM
Café Carlyle,40.7743568,-73.9630361,4.5,484,4.0,restaurant,google,ChIJEQ6D9pRYwokR8M_uqv0O4bE
Francesco's Pizza,40.775197,-73.98069100000001,4.2,688,2.0,restaurant,google,ChIJAxR92opYwokR58ToOJcEkyk
Bar Pleiades,40.77435539999999,-73.9638934,4.4,115,4.0,restaurant,google,ChIJCcAxi5RYwokRxXGqEwkAUU8
Bar Italia,40.7679667,-73.9686296,4.3,487,3.0,restaurant,google,ChIJCa9k1e1YwokRIV7xDB1XO88
Three Guys,40.774084,-73.9639365,4.0,693,2.0,restaurant,google,ChIJaeIHjZRYwokRyAKp5S2vpe0
Uva,40.7721816,-73.95561289999999,4.3,2025,2.0,restaurant,google,ChIJxYXIbL9YwokR7A8e89BZgGA
Lady M Cake Boutique - Upper East Side,40.7755777,-73.9622461,4.3,903,3.0,restaurant,google,ChIJYQ4UtZVYwokRjMIRgbmtnk8
E.A.T.,40.7773172,-73.9616247,3.0,1125,3.0,restaurant,google,ChIJ8aQDcJZYwokRyPVIfqjkazY
Shake Shack Upper East Side,40.77896919999999,-73.954976,4.3,5107,2.0,restaurant,google,ChIJE1mdlLxYwokRhrdJXmG9Y_8
L’incontro by Rocco,40.7749695,-73.95354739999999,4.7,1456,3.0,restaurant,google,ChIJFb-9qGdfwokRi14Wngdo12o
The Penrose Bar,40.7754985,-73.9532816,4.4,2365,2.0,restaurant,google,ChIJE1SK5LtYwokRH1APiOrZNq0
Le Pain Quotidien,40.7797392,-73.95935209999999,3.9,841,2.0,restaurant,google,ChIJjZGZ2JdYwokRYafdZZQdd5A
Serafina Fabulous Pizza 79th (UES),40.7761833,-73.9624213,4.3,2387,2.0,restaurant,google,ChIJj7xBzZVYwokRZ9y7hcx3III
Sushi of Gari UES,40.7712773,-73.95281270000001,4.2,296,4.0,restaurant,google,ChIJs9JDurhYwokRSjnRF8h3US8
Flex Mussels,40.7753804,-73.9561648,4.5,1144,2.0,restaurant,google,ChIJt901K7xYwokRDN0HETz2x3s
Sable's Smoked Fish,40.77253959999999,-73.9588899,4.4,413,3.0,restaurant,google,ChIJ77bqDb9YwokRJNMk9UvbB58
Thai At Lex,40.7781335,-73.95680089999999,4.3,653,2.0,restaurant,google,ChIJZ-T1rL1YwokRFUejOu-J58g
Jones Wood Foundry,40.77033850000001,-73.95358809999999,4.3,1105,2.0,restaurant,google,ChIJAbAvU8dYwokRwAvBDqWmDMo
Our New Place,40.773394,-73.9558204,4.3,154,2.0,restaurant,google,ChIJ59w0Hb9YwokRatBABWUN8cg
Lexington Candy Shop,40.7775158,-73.9572118,3.9,2937,2.0,restaurant,google,ChIJ-1GYt71YwokRhPeAgDwgVF4
Café Sabarsky,40.7812357,-73.9602568,4.3,1190,3.0,restaurant,google,ChIJ01_9-ZdYwokR7iv7XpkKAic
Pastrami Queen,40.7743711,-73.95910359999999,4.1,1688,2.0,restaurant,google,ChIJRdfQLr5YwokRPG1c3y-4zJ4
Subway,40.77641630000001,-73.9530958,3.2,76,1.0,restaurant,google,ChIJ5WSb8btYwokRrzGQegnoEik
Yuka,40.77462570000001,-73.9544268,4.0,797,2.0,restaurant,google,ChIJ0wWKt75YwokRj5vuNJ06Afo
Doc Watson's,40.77228890000001,-73.9555364,4.2,405,2.0,restaurant,google,ChIJwbsdE79YwokRZEzH1mMqiwk
Wrap-N-Run Grill,40.774342,-73.95913879999999,4.6,304,1.0,restaurant,google,ChIJRdfQLr5YwokRIpvE6K6ukdY
Subway,40.7787209,-73.9564036,3.8,412,1.0,restaurant,google,ChIJiVXw_rxYwokRhqtJQJhLuYg
Dorrian's Red Hand (NYC),40.7763934,-73.9525693,4.1,538,2.0,restaurant,google,ChIJteIB7LtYwokRtpSjMShuna8
Eighteen,40.7746952,-73.9546616,4.4,334,3.0,restaurant,google,ChIJbQYrur5YwokRGrkyjinbNQc
2nd Ave Deli,40.7695385,-73.9543817,4.1,862,2.0,restaurant,google,ChIJf2oHyMBYwokR_tIsXhKkGd8
Pig Heaven,40.775432,-73.956852,4.3,667,2.0,restaurant,google,ChIJV85Oz75YwokREEwM6yxMNtk
Carlow East,40.778633,-73.956412,4.3,543,1.0,restaurant,google,ChIJeen__rxYwokRsvHolLTy530
Butterfield Market - Lexington,40.77411180000001,-73.9596784,4.4,343,1.0,restaurant,google,ChIJjRCtgZVYwokRqaDpIHQ3vAs
Spice Thai,40.7712286,-73.95378749999999,4.2,318,2.0,restaurant,google,ChIJxQ2jQcBYwokRtL2f9u71A0E
Tiramisu,40.777468,-73.95239939999999,4.3,364,2.0,restaurant,google,ChIJcV9QYb5YwokR5onE4zjFoq8
Luke's Lobster Upper East Side,40.7747253,-73.9545567,4.3,845,2.0,restaurant,google,ChIJ8YYpur5YwokRW4TXrqxT-1k
7-Eleven,40.776298,-73.95548099999999,2.3,67,1.0,restaurant,google,ChIJXWLQJbxYwokRmpmPLy72e4E
Don Filippo,40.774559,-73.958913,4.5,827,1.0,restaurant,google,ChIJ5Qe7Jb5YwokRCxZzLKCneyQ
Cafe d’Alsace,40.77945760000001,-73.95092989999999,4.7,2600,2.0,restaurant,google,ChIJ4Q06IbtYwokRcV8iHlJky_M
Gotham Pizza,40.7775504,-73.94914299999999,3.8,195,1.0,restaurant,google,ChIJfVyVirpYwokROauienW86NA
Akami,40.78051899999999,-73.94702699999999,3.9,71,2.0,restaurant,google,ChIJQdQe8q9YwokR42f9VCNJFzg
Naruto Ramen,40.78120999999999,-73.95246519999999,4.4,2359,1.0,restaurant,google,ChIJraOwu6RYwokRrnPWYrww8sk
Le Moulin à Café,40.76984150000001,-73.9519402,4.4,556,2.0,restaurant,google,ChIJWdv9ZcdYwokR9bumkUKCAgo
Pio Pio 3,40.77969579999999,-73.9471214,4.0,740,2.0,restaurant,google,ChIJbzRx_a9YwokRJdLQsgdTJOQ
Heidelberg Restaurant,40.7774408,-73.951729,4.5,2077,2.0,restaurant,google,ChIJFWvro7tYwokRhy_889mPgcg
Campagnola,40.7688172,-73.95482600000001,4.6,458,3.0,restaurant,google,ChIJHZRr3cBYwokRAOvPS6LgVVI
Domino's Pizza,40.76931949999999,-73.9545474,3.5,227,1.0,restaurant,google,ChIJkRe1xsBYwokRE81ScJ9S4mA
Nica Trattoria,40.7756346,-73.95076499999999,4.5,220,2.0,restaurant,google,ChIJ74rQ0rtYwokRGxdTXIcMQ8o
Tanoshi Sushi Sake Bar,40.767601,-73.9529735,4.7,639,3.0,restaurant,google,ChIJd35w0MZYwokR7LgKqfX4tXM
Panera Bread,40.7791994,-73.9539618,3.9,647,2.0,restaurant,google,ChIJL3QW3rxYwokRL3MznZgFOfw
Budapest cafe,40.77709180000001,-73.95255569999999,4.1,612,2.0,restaurant,google,ChIJGyhLkbtYwokR0xs8SDTxm2Y
Midnight Express Diner,40.7797888,-73.9505899,4.2,1572,2.0,restaurant,google,ChIJId__KbtYwokRNxn6USMfUjg
Wa Jeal Chili House,40.77543350000001,-73.95329559999999,4.3,279,2.0,restaurant,google,ChIJa4KK_LtYwokRXcEb5Yrs0JQ
Jacques Brasserie,40.7778319,-73.9541443,4.5,641,2.0,restaurant,google,ChIJ_WE-fLxYwokR-5CBMAKtKRg
The Mansion,40.7759621,-73.9467767,4.3,1071,2.0,restaurant,google,ChIJ9U7pl7BYwokRr21z5p96Ssw
Lusardi's,40.7724018,-73.9554555,4.6,316,3.0,restaurant,google,ChIJVdduFL9YwokRGn2EFWZDLBs
Mosaic,40.77462850000001,-73.918449,4.7,467,2.0,restaurant,google,ChIJ3wU8oURfwokRpl15U337tc8
Bubba Joe's,40.771969,-73.92582999999999,3.9,254,1.0,restaurant,google,ChIJd5wqNE9fwokR_mRiB52Zy0E
Astoria Fine Gourmet Deli,40.77201890000001,-73.92441699999999,4.4,111,1.0,restaurant,google,ChIJz5pHZkFfwokRh_zUYPSJtTo
Crescent Gourmet deli,40.7703923,-73.9238294,4.4,224,1.0,restaurant,google,ChIJ1byCGUZfwokRgme8KY4fNQo
Meet the Meat,40.7770481,-73.9214503,4.5,511,3.0,restaurant,google,ChIJq5ie31pfwokRuo_S4CcXlqk
Palermo,40.7770481,-73.9214503,4.4,676,2.0,restaurant,google,ChIJV1Gg2FpfwokRS6XpD37qw8E
No.1 Flower Drum House,40.7704371,-73.9190251,3.9,98,1.0,restaurant,google,ChIJgZOl6WZfwokRfASR6o5XLBA
Roti Boti,40.7718582,-73.9259902,3.8,726,2.0,restaurant,google,ChIJa2ZvNE9fwokR4f3TmC7e1BY
SVL Souvlaki Bar - Astoria Blvd.,40.7699523,-73.9184774,4.5,783,1.0,restaurant,google,ChIJTb17tEZfwokRWk9REGeBmx4
Taste of Italy Pizza Restaurant,40.76897,-73.925,4.4,146,1.0,restaurant,google,ChIJM_khfUhfwokRtvjSdhtcaHo
El Rey,40.7712626,-73.9220575,3.9,186,2.0,restaurant,google,ChIJwZQt2EVfwokRmxGLdijU5-U
